Date;Country;RegionName;HospitalizedPatients;IntensiveCarePatients;TotalHospitalizedPatients;HomeConfinement;CurrentPositiveCases;NewPositiveCases;Recovered;Deaths;TotalPositiveCases
09/08/2020 17:00;ITA;Sicilia;39;5;44;376;420;29;2749;284;3453
09/08/2020 17:00;ITA;Toscana;14;1;15;495;510;61;8997;1137;10644
09/08/2020 17:00;ITA;Umbria;8;0;8;41;49;7;1376;80;1505
09/08/2020 17:00;ITA;Valle d'Aosta;5;0;5;9;14;0;1056;146;1216
09/08/2020 17:00;ITA;Veneto;28;6;34;1206;1240;58;17333;2083;20656
09/08/2020 17:00;ITA;Trentino Alto Adige;14;0;14;192;206;9;6865;697;7768
10/08/2020 17:00;ITA;Abruzzo;24;1;25;194;219;7;2818;472;3509
10/08/2020 17:00;ITA;Basilicata;0;0;0;72;72;0;376;28;476
10/08/2020 17:00;ITA;Calabria;8;1;9;92;101;2;1091;97;1289
10/08/2020 17:00;ITA;Campania;34;1;35;363;398;14;4254;439;5091
10/08/2020 17:00;ITA;Emilia-Romagna;79;4;83;1708;1791;39;24073;4296;30160
10/08/2020 17:00;ITA;Friuli Venezia Giulia;10;3;13;151;164;0;2938;347;3449
10/08/2020 17:00;ITA;Lazio;195;8;203;878;1081;38;6912;867;8860
10/08/2020 17:00;ITA;Liguria;20;2;22;190;212;10;8512;1569;10293
10/08/2020 17:00;ITA;Lombardia;150;9;159;5388;5547;31;74504;16833;96884
10/08/2020 17:00;ITA;Marche;11;0;11;154;165;2;5804;987;6956
10/08/2020 17:00;ITA;Molise;1;0;1;32;33;0;423;23;479
10/08/2020 17:00;ITA;Piemonte;87;3;90;719;809;20;26943;4136;31888
10/08/2020 17:00;ITA;Puglia;36;1;37;176;213;26;3973;554;4740
10/08/2020 17:00;ITA;Sardegna;6;0;6;56;62;2;1245;134;1441
10/08/2020 17:00;ITA;Sicilia;45;6;51;399;450;32;2751;284;3485
10/08/2020 17:00;ITA;Toscana;16;1;17;501;518;8;8997;1137;10652
10/08/2020 17:00;ITA;Umbria;8;0;8;46;54;5;1376;80;1510
10/08/2020 17:00;ITA;Valle d'Aosta;5;0;5;10;15;1;1056;146;1217
10/08/2020 17:00;ITA;Veneto;29;6;35;1222;1257;20;17336;2083;20676
10/08/2020 17:00;ITA;Trentino Alto Adige;15;0;15;192;207;2;6866;697;7770
11/08/2020 17:00;ITA;Abruzzo;23;1;24;195;219;3;2821;472;3512
11/08/2020 17:00;ITA;Basilicata;0;0;0;73;73;1;376;28;477
11/08/2020 17:00;ITA;Calabria;8;1;9;103;112;11;1091;97;1300
11/08/2020 17:00;ITA;Campania;44;2;46;356;402;23;4272;440;5114
11/08/2020 17:00;ITA;Emilia-Romagna;76;4;80;1710;1790;19;24091;4298;30179
11/08/2020 17:00;ITA;Friuli Venezia Giulia;8;3;11;145;156;3;2948;348;3452
11/08/2020 17:00;ITA;Lazio;203;9;212;889;1101;23;6915;867;8883
11/08/2020 17:00;ITA;Liguria;18;2;20;203;223;11;8512;1569;10304
11/08/2020 17:00;ITA;Lombardia;160;10;170;5344;5514;68;74605;16833;96952
11/08/2020 17:00;ITA;Marche;11;0;11;151;162;4;5811;987;6960
11/08/2020 17:00;ITA;Molise;1;0;1;32;33;0;423;23;479
11/08/2020 17:00;ITA;Piemonte;85;3;88;734;822;26;26956;4136;31914
11/08/2020 17:00;ITA;Puglia;38;1;39;190;229;20;3977;554;4760
11/08/2020 17:00;ITA;Sardegna;6;0;6;76;82;20;1245;134;1461
11/08/2020 17:00;ITA;Sicilia;44;6;50;488;538;89;2752;284;3574
11/08/2020 17:00;ITA;Toscana;18;1;19;516;535;22;9002;1137;10674
11/08/2020 17:00;ITA;Umbria;9;0;9;43;52;1;1379;80;1511
11/08/2020 17:00;ITA;Valle d'Aosta;5;0;5;10;15;0;1056;146;1217
11/08/2020 17:00;ITA;Veneto;33;6;39;1261;1300;65;17356;2085;20741
11/08/2020 17:00;ITA;Trentino Alto Adige;11;0;11;192;203;3;6873;697;7773
12/08/2020 17:00;ITA;Abruzzo;23;1;24;197;221;9;2823;472;3516
12/08/2020 17:00;ITA;Basilicata;0;0;0;72;72;0;377;28;477
12/08/2020 17:00;ITA;Calabria;8;1;9;101;110;4;1097;97;1304
12/08/2020 17:00;ITA;Campania;43;2;45;379;424;29;4279;440;5143
12/08/2020 17:00;ITA;Emilia-Romagna;78;4;82;1725;1807;41;24115;4298;30220
12/08/2020 17:00;ITA;Friuli Venezia Giulia;7;3;10;154;164;9;2949;348;3461
12/08/2020 17:00;ITA;Lazio;190;9;199;922;1121;37;6931;868;8920
12/08/2020 17:00;ITA;Liguria;17;2;19;208;227;26;8534;1569;10330
12/08/2020 17:00;ITA;Lombardia;165;10;175;5346;5521;102;74700;16833;97054
12/08/2020 17:00;ITA;Marche;10;0;10;157;167;16;5822;987;6976
12/08/2020 17:00;ITA;Molise;0;0;0;29;29;0;427;23;479
12/08/2020 17:00;ITA;Piemonte;76;3;79;776;855;42;26963;4138;31956
12/08/2020 17:00;ITA;Puglia;43;2;45;217;262;33;3977;554;4793
12/08/2020 17:00;ITA;Sardegna;6;0;6;77;83;1;1245;134;1462
12/08/2020 17:00;ITA;Sicilia;43;6;49;513;562;29;2757;284;3603
12/08/2020 17:00;ITA;Toscana;15;3;18;545;563;33;9007;1137;10707
12/08/2020 17:00;ITA;Umbria;9;0;9;48;57;6;1380;80;1517
12/08/2020 17:00;ITA;Valle d'Aosta;5;0;5;10;15;0;1056;146;1217
12/08/2020 17:00;ITA;Veneto;33;6;39;1294;1333;60;17376;2092;20801
12/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;189;198;4;6882;697;7777
13/08/2020 17:00;ITA;Abruzzo;24;1;25;209;234;16;2826;472;3532
13/08/2020 17:00;ITA;Basilicata;0;0;0;73;73;1;377;28;478
13/08/2020 17:00;ITA;Calabria;8;1;9;110;119;12;1100;97;1316
13/08/2020 17:00;ITA;Campania;38;2;40;407;447;27;4283;440;5170
13/08/2020 17:00;ITA;Emilia-Romagna;79;4;83;1744;1827;37;24132;4298;30257
13/08/2020 17:00;ITA;Friuli Venezia Giulia;7;3;10;166;176;15;2952;348;3476
13/08/2020 17:00;ITA;Lazio;195;9;204;923;1127;36;6960;869;8956
13/08/2020 17:00;ITA;Liguria;20;2;22;235;257;63;8567;1569;10393
13/08/2020 17:00;ITA;Lombardia;170;11;181;5358;5539;74;74754;16835;97128
13/08/2020 17:00;ITA;Marche;8;0;8;161;169;11;5831;987;6987
13/08/2020 17:00;ITA;Molise;0;0;0;35;35;6;427;23;485
13/08/2020 17:00;ITA;Piemonte;77;3;80;784;864;26;26979;4139;31982
13/08/2020 17:00;ITA;Puglia;46;2;48;228;276;16;3979;554;4809
13/08/2020 17:00;ITA;Sardegna;8;0;8;90;98;17;1247;134;1479
13/08/2020 17:00;ITA;Sicilia;42;6;48;556;604;42;2757;284;3645
13/08/2020 17:00;ITA;Toscana;13;3;16;574;590;28;9008;1137;10735
13/08/2020 17:00;ITA;Umbria;10;0;10;52;62;7;1382;80;1524
13/08/2020 17:00;ITA;Valle d'Aosta;3;0;3;11;14;0;1057;146;1217
13/08/2020 17:00;ITA;Veneto;30;6;36;1349;1385;84;17406;2094;20885
13/08/2020 17:00;ITA;Trentino Alto Adige;8;2;10;175;185;5;6899;697;7781
14/08/2020 17:00;ITA;Abruzzo;23;1;24;218;242;13;2831;472;3545
14/08/2020 17:00;ITA;Basilicata;0;0;0;64;64;4;390;28;482
14/08/2020 17:00;ITA;Calabria;7;1;8;125;133;19;1105;97;1335
14/08/2020 17:00;ITA;Campania;47;1;48;439;487;44;4287;440;5214
14/08/2020 17:00;ITA;Emilia-Romagna;76;4;80;1786;1866;57;24150;4298;30314
14/08/2020 17:00;ITA;Friuli Venezia Giulia;3;3;6;177;183;8;2953;348;3484
14/08/2020 17:00;ITA;Lazio;192;9;201;964;1165;45;6966;870;9001
14/08/2020 17:00;ITA;Liguria;17;3;20;252;272;20;8572;1569;10413
14/08/2020 17:00;ITA;Lombardia;153;12;165;5212;5377;97;75012;16836;97225
14/08/2020 17:00;ITA;Marche;10;1;11;179;190;32;5842;987;7019
14/08/2020 17:00;ITA;Molise;0;0;0;35;35;0;427;23;485
14/08/2020 17:00;ITA;Piemonte;77;3;80;794;874;15;26984;4139;31997
14/08/2020 17:00;ITA;Puglia;45;1;46;240;286;12;3981;554;4821
14/08/2020 17:00;ITA;Sardegna;8;0;8;95;103;5;1247;134;1484
14/08/2020 17:00;ITA;Sicilia;46;6;52;579;631;36;2766;284;3681
14/08/2020 17:00;ITA;Toscana;12;3;15;589;604;26;9020;1137;10761
14/08/2020 17:00;ITA;Umbria;10;0;10;58;68;8;1384;80;1532
14/08/2020 17:00;ITA;Valle d'Aosta;3;0;3;10;13;0;1058;146;1217
14/08/2020 17:00;ITA;Veneto;33;6;39;1431;1470;127;17447;2095;21012
14/08/2020 17:00;ITA;Trentino Alto Adige;9;2;11;175;186;6;6904;697;7787
15/08/2020 17:00;ITA;Abruzzo;25;1;26;226;252;13;2834;472;3558
15/08/2020 17:00;ITA;Basilicata;0;0;0;66;66;4;392;28;486
15/08/2020 17:00;ITA;Calabria;8;1;9;134;143;10;1105;97;1345
15/08/2020 17:00;ITA;Campania;34;1;35;454;489;18;4303;440;5232
15/08/2020 17:00;ITA;Emilia-Romagna;75;4;79;1675;1754;71;24178;4453;30385
15/08/2020 17:00;ITA;Friuli Venezia Giulia;2;3;5;184;189;15;2962;348;3499
15/08/2020 17:00;ITA;Lazio;193;9;202;1016;1218;58;6971;870;9059
15/08/2020 17:00;ITA;Liguria;17;3;20;253;273;33;8604;1569;10446
15/08/2020 17:00;ITA;Lombardia;149;12;161;5196;5357;94;75125;16837;97319
15/08/2020 17:00;ITA;Marche;13;1;14;180;194;11;5849;987;7030
15/08/2020 17:00;ITA;Molise;0;0;0;35;35;2;429;23;487
15/08/2020 17:00;ITA;Piemonte;81;3;84;796;880;47;27025;4139;32044
15/08/2020 17:00;ITA;Puglia;46;1;47;261;308;22;3981;554;4843
15/08/2020 17:00;ITA;Sardegna;8;0;8;93;101;5;1254;134;1489
15/08/2020 17:00;ITA;Sicilia;47;5;52;625;677;46;2766;284;3727
15/08/2020 17:00;ITA;Toscana;9;4;13;620;633;38;9028;1138;10799
15/08/2020 17:00;ITA;Umbria;9;1;10;70;80;13;1385;80;1545
15/08/2020 17:00;ITA;Valle d'Aosta;2;0;2;9;11;0;1060;146;1217
15/08/2020 17:00;ITA;Veneto;38;4;42;1518;1560;120;17476;2096;21132
15/08/2020 17:00;ITA;Trentino Alto Adige;8;2;10;176;186;9;6913;697;7796
16/08/2020 17:00;ITA;Abruzzo;25;1;26;228;254;2;2834;472;3560
16/08/2020 17:00;ITA;Basilicata;0;0;0;65;65;0;392;28;485
16/08/2020 17:00;ITA;Calabria;9;1;10;136;146;3;1105;97;1348
16/08/2020 17:00;ITA;Campania;43;1;44;489;533;46;4305;440;5278
16/08/2020 17:00;ITA;Emilia-Romagna;74;4;78;1727;1805;51;24178;4453;30436
16/08/2020 17:00;ITA;Friuli Venezia Giulia;3;3;6;190;196;8;2963;348;3507
16/08/2020 17:00;ITA;Lazio;204;9;213;1071;1284;68;6973;870;9127
16/08/2020 17:00;ITA;Liguria;19;3;22;263;285;12;8604;1569;10458
16/08/2020 17:00;ITA;Lombardia;147;13;160;5217;5377;61;75163;16840;97380
16/08/2020 17:00;ITA;Marche;12;1;13;181;194;5;5854;987;7035
16/08/2020 17:00;ITA;Molise;0;0;0;35;35;0;429;23;487
16/08/2020 17:00;ITA;Piemonte;80;3;83;782;865;40;27080;4139;32084
16/08/2020 17:00;ITA;Puglia;47;1;48;275;323;15;3981;554;4858
16/08/2020 17:00;ITA;Sardegna;8;0;8;97;105;5;1254;134;1493
16/08/2020 17:00;ITA;Sicilia;51;5;56;656;712;39;2769;285;3766
16/08/2020 17:00;ITA;Toscana;10;4;14;653;667;34;9028;1138;10833
16/08/2020 17:00;ITA;Umbria;10;1;11;72;83;3;1385;80;1548
16/08/2020 17:00;ITA;Valle d'Aosta;2;0;2;7;9;0;1062;146;1217
16/08/2020 17:00;ITA;Veneto;35;4;39;1568;1607;78;17507;2096;21210
16/08/2020 17:00;ITA;Trentino Alto Adige;8;2;10;178;188;9;6920;697;7805
17/08/2020 17:00;ITA;Abruzzo;27;1;28;227;255;5;2838;472;3565
17/08/2020 17:00;ITA;Basilicata;0;0;0;65;65;0;392;28;485
17/08/2020 17:00;ITA;Calabria;8;1;9;140;149;4;1106;97;1352
17/08/2020 17:00;ITA;Campania;47;1;48;519;567;34;4305;440;5312
17/08/2020 17:00;ITA;Emilia-Romagna;74;4;78;1736;1814;41;24210;4453;30477
17/08/2020 17:00;ITA;Friuli Venezia Giulia;6;3;9;192;201;5;2963;348;3512
17/08/2020 17:00;ITA;Lazio;212;9;221;1108;1329;51;6979;870;9178
17/08/2020 17:00;ITA;Liguria;22;3;25;270;295;16;8610;1569;10474
17/08/2020 17:00;ITA;Lombardia;147;14;161;5174;5335;43;75248;16840;97423
17/08/2020 17:00;ITA;Marche;12;1;13;182;195;8;5861;987;7043
17/08/2020 17:00;ITA;Molise;0;0;0;35;35;0;429;23;487
17/08/2020 17:00;ITA;Piemonte;75;2;77;797;874;16;27086;4140;32100
17/08/2020 17:00;ITA;Puglia;49;2;51;274;325;4;3982;555;4862
17/08/2020 17:00;ITA;Sardegna;9;0;9;101;110;7;1256;134;1500
17/08/2020 17:00;ITA;Sicilia;54;6;60;658;718;14;2776;286;3780
17/08/2020 17:00;ITA;Toscana;11;4;15;672;687;21;9028;1139;10854
17/08/2020 17:00;ITA;Umbria;10;1;11;74;85;1;1384;80;1549
17/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;7;8;1;1064;146;1218
17/08/2020 17:00;ITA;Veneto;37;4;41;1593;1634;46;17526;2096;21256
17/08/2020 17:00;ITA;Trentino Alto Adige;9;2;11;175;186;3;6925;697;7808
18/08/2020 17:00;ITA;Abruzzo;27;1;28;230;258;5;2840;472;3570
18/08/2020 17:00;ITA;Basilicata;0;0;0;70;70;8;393;28;491
18/08/2020 17:00;ITA;Calabria;10;1;11;143;154;5;1106;97;1357
18/08/2020 17:00;ITA;Campania;49;2;51;545;596;35;4311;440;5347
18/08/2020 17:00;ITA;Emilia-Romagna;72;4;76;1713;1789;21;24255;4454;30498
18/08/2020 17:00;ITA;Friuli Venezia Giulia;5;3;8;196;204;10;2970;348;3522
18/08/2020 17:00;ITA;Lazio;218;6;224;1135;1359;43;6991;871;9221
18/08/2020 17:00;ITA;Liguria;25;1;26;296;322;27;8610;1569;10501
18/08/2020 17:00;ITA;Lombardia;150;14;164;5150;5314;50;75319;16840;97473
18/08/2020 17:00;ITA;Marche;13;1;14;191;205;15;5866;987;7058
18/08/2020 17:00;ITA;Molise;0;0;0;44;44;9;429;23;496
18/08/2020 17:00;ITA;Piemonte;80;3;83;814;897;27;27089;4141;32127
18/08/2020 17:00;ITA;Puglia;53;3;56;284;340;20;3987;555;4882
18/08/2020 17:00;ITA;Sardegna;9;0;9;113;122;12;1256;134;1512
18/08/2020 17:00;ITA;Sicilia;54;6;60;662;722;13;2785;286;3793
18/08/2020 17:00;ITA;Toscana;16;4;20;698;718;31;9028;1139;10885
18/08/2020 17:00;ITA;Umbria;9;1;10;83;93;10;1386;80;1559
18/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;7;8;0;1064;146;1218
18/08/2020 17:00;ITA;Veneto;42;6;48;1640;1688;60;17530;2098;21316
18/08/2020 17:00;ITA;Trentino Alto Adige;10;2;12;174;186;2;6927;697;7810
19/08/2020 17:00;ITA;Abruzzo;25;2;27;238;265;7;2840;472;3577
19/08/2020 17:00;ITA;Basilicata;0;0;0;71;71;1;393;28;492
19/08/2020 17:00;ITA;Calabria;10;1;11;139;150;10;1120;97;1367
19/08/2020 17:00;ITA;Campania;51;2;53;565;618;56;4345;440;5403
19/08/2020 17:00;ITA;Emilia-Romagna;81;7;88;1707;1795;76;24324;4455;30574
19/08/2020 17:00;ITA;Friuli Venezia Giulia;7;3;10;200;210;11;2975;348;3533
19/08/2020 17:00;ITA;Lazio;229;6;235;1194;1429;75;6996;871;9296
19/08/2020 17:00;ITA;Liguria;23;1;24;319;343;30;8619;1569;10531
19/08/2020 17:00;ITA;Lombardia;151;14;165;5157;5322;91;75398;16844;97564
19/08/2020 17:00;ITA;Marche;13;1;14;193;207;7;5871;987;7065
19/08/2020 17:00;ITA;Molise;0;0;0;51;51;7;429;23;503
19/08/2020 17:00;ITA;Piemonte;81;3;84;847;931;42;27096;4142;32169
19/08/2020 17:00;ITA;Puglia;52;3;55;315;370;33;3990;555;4915
19/08/2020 17:00;ITA;Sardegna;11;0;11;143;154;37;1261;134;1549
19/08/2020 17:00;ITA;Sicilia;53;8;61;705;766;45;2786;286;3838
19/08/2020 17:00;ITA;Toscana;20;5;25;721;746;40;9040;1139;10925
19/08/2020 17:00;ITA;Umbria;9;2;11;84;95;4;1388;80;1563
19/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;9;10;2;1064;146;1220
19/08/2020 17:00;ITA;Veneto;39;6;45;1616;1661;59;17615;2099;21375
19/08/2020 17:00;ITA;Trentino Alto Adige;10;2;12;154;166;9;6956;697;7819
20/08/2020 17:00;ITA;Abruzzo;27;1;28;240;268;4;2841;472;3581
20/08/2020 17:00;ITA;Basilicata;0;0;0;73;73;2;393;28;494
20/08/2020 17:00;ITA;Calabria;11;1;12;139;151;10;1129;97;1377
20/08/2020 17:00;ITA;Campania;56;2;58;613;671;53;4345;440;5456
20/08/2020 17:00;ITA;Emilia-Romagna;77;8;85;1731;1816;52;24355;4455;30626
20/08/2020 17:00;ITA;Friuli Venezia Giulia;9;3;12;210;222;14;2977;348;3547
20/08/2020 17:00;ITA;Lazio;238;6;244;1296;1540;115;6999;872;9411
20/08/2020 17:00;ITA;Liguria;21;1;22;333;355;31;8636;1571;10562
20/08/2020 17:00;ITA;Lombardia;155;16;171;5252;5423;154;75449;16846;97718
20/08/2020 17:00;ITA;Marche;14;1;15;202;217;13;5874;987;7078
20/08/2020 17:00;ITA;Molise;1;0;1;54;55;4;429;23;507
20/08/2020 17:00;ITA;Piemonte;83;3;86;891;977;52;27102;4142;32221
20/08/2020 17:00;ITA;Puglia;58;3;61;328;389;20;3991;555;4935
20/08/2020 17:00;ITA;Sardegna;12;0;12;159;171;23;1262;134;1567
20/08/2020 17:00;ITA;Sicilia;41;8;49;741;790;37;2799;286;3875
20/08/2020 17:00;ITA;Toscana;24;5;29;772;801;59;9044;1139;10984
20/08/2020 17:00;ITA;Umbria;10;1;11;101;112;17;1388;80;1580
20/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;1;1064;146;1221
20/08/2020 17:00;ITA;Veneto;35;7;42;1747;1789;159;17645;2100;21534
20/08/2020 17:00;ITA;Trentino Alto Adige;10;2;12;171;183;25;6964;697;7844
21/08/2020 17:00;ITA;Abruzzo;30;1;31;258;289;23;2843;472;3604
21/08/2020 17:00;ITA;Basilicata;0;0;0;63;63;0;403;28;494
21/08/2020 17:00;ITA;Calabria;11;1;12;141;153;2;1129;97;1379
21/08/2020 17:00;ITA;Campania;66;2;68;667;735;67;4348;440;5523
21/08/2020 17:00;ITA;Emilia-Romagna;77;8;85;1776;1861;82;24392;4455;30708
21/08/2020 17:00;ITA;Friuli Venezia Giulia;9;2;11;232;243;36;2992;348;3583
21/08/2020 17:00;ITA;Lazio;248;6;254;1412;1666;137;7009;873;9548
21/08/2020 17:00;ITA;Liguria;19;1;20;345;365;21;8647;1571;10583
21/08/2020 17:00;ITA;Lombardia;149;17;166;5328;5494;174;75546;16852;97892
21/08/2020 17:00;ITA;Marche;13;1;14;218;232;17;5876;987;7095
21/08/2020 17:00;ITA;Molise;1;0;1;55;56;2;430;23;509
21/08/2020 17:00;ITA;Piemonte;85;4;89;912;1001;39;27117;4142;32260
21/08/2020 17:00;ITA;Puglia;61;4;65;354;419;35;3996;555;4970
21/08/2020 17:00;ITA;Sardegna;13;0;13;200;213;42;1262;134;1609
21/08/2020 17:00;ITA;Sicilia;45;8;53;775;828;44;2805;286;3919
21/08/2020 17:00;ITA;Toscana;28;5;33;845;878;79;9046;1139;11063
21/08/2020 17:00;ITA;Umbria;10;1;11;113;124;22;1398;80;1602
21/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;0;1064;146;1221
21/08/2020 17:00;ITA;Veneto;42;6;48;1817;1865;116;17683;2102;21650
21/08/2020 17:00;ITA;Trentino Alto Adige;11;2;13;169;182;9;6974;697;7853
22/08/2020 17:00;ITA;Abruzzo;32;1;33;280;313;24;2843;472;3628
22/08/2020 17:00;ITA;Basilicata;0;0;0;66;66;3;403;28;497
22/08/2020 17:00;ITA;Calabria;11;1;12;146;158;11;1135;97;1390
22/08/2020 17:00;ITA;Campania;55;1;56;736;792;61;4352;440;5584
22/08/2020 17:00;ITA;Emilia-Romagna;75;8;83;1842;1925;80;24408;4455;30788
22/08/2020 17:00;ITA;Friuli Venezia Giulia;9;2;11;261;272;33;2996;348;3616
22/08/2020 17:00;ITA;Lazio;265;6;271;1599;1870;215;7020;873;9763
22/08/2020 17:00;ITA;Liguria;18;1;19;356;375;34;8671;1571;10617
22/08/2020 17:00;ITA;Lombardia;148;14;162;5414;5576;185;75649;16852;98077
22/08/2020 17:00;ITA;Marche;11;1;12;230;242;10;5876;987;7105
22/08/2020 17:00;ITA;Molise;1;0;1;56;57;1;430;23;510
22/08/2020 17:00;ITA;Piemonte;80;4;84;947;1031;41;27127;4143;32301
22/08/2020 17:00;ITA;Puglia;62;4;66;370;436;22;4001;555;4992
22/08/2020 17:00;ITA;Sardegna;14;0;14;243;257;44;1262;134;1653
22/08/2020 17:00;ITA;Sicilia;45;8;53;821;874;48;2807;286;3967
22/08/2020 17:00;ITA;Toscana;30;6;36;892;928;53;9049;1139;11116
22/08/2020 17:00;ITA;Umbria;12;1;13;129;142;18;1398;80;1620
22/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;0;1064;146;1221
22/08/2020 17:00;ITA;Veneto;44;4;48;1944;1992;160;17714;2104;21810
22/08/2020 17:00;ITA;Trentino Alto Adige;11;2;13;173;186;28;6998;697;7881
23/08/2020 17:00;ITA;Abruzzo;31;1;32;300;332;21;2844;472;3648
23/08/2020 17:00;ITA;Basilicata;1;0;1;70;71;5;403;28;502
23/08/2020 17:00;ITA;Calabria;11;1;12;154;166;8;1135;97;1398
23/08/2020 17:00;ITA;Campania;61;2;63;862;925;138;4356;441;5722
23/08/2020 17:00;ITA;Emilia-Romagna;77;8;85;1949;2034;127;24425;4456;30915
23/08/2020 17:00;ITA;Friuli Venezia Giulia;10;2;12;279;291;24;3001;348;3640
23/08/2020 17:00;ITA;Lazio;286;6;292;1735;2027;184;7046;874;9947
23/08/2020 17:00;ITA;Liguria;18;1;19;379;398;28;8676;1571;10645
23/08/2020 17:00;ITA;Lombardia;148;14;162;5620;5782;239;75678;16856;98316
23/08/2020 17:00;ITA;Marche;12;1;13;232;245;5;5878;987;7110
23/08/2020 17:00;ITA;Molise;1;0;1;57;58;1;430;23;511
23/08/2020 17:00;ITA;Piemonte;78;5;83;978;1061;42;27139;4143;32343
23/08/2020 17:00;ITA;Puglia;68;4;72;395;467;33;4003;555;5025
23/08/2020 17:00;ITA;Sardegna;18;0;18;320;338;81;1262;134;1734
23/08/2020 17:00;ITA;Sicilia;50;10;60;843;903;35;2813;286;4002
23/08/2020 17:00;ITA;Toscana;35;7;42;938;980;59;9056;1139;11175
23/08/2020 17:00;ITA;Umbria;11;1;12;148;160;19;1399;80;1639
23/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;0;1064;146;1221
23/08/2020 17:00;ITA;Veneto;43;4;47;1942;1989;145;17862;2104;21955
23/08/2020 17:00;ITA;Trentino Alto Adige;11;2;13;187;200;16;7000;697;7897
24/08/2020 17:00;ITA;Abruzzo;34;1;35;301;336;4;2844;472;3652
24/08/2020 17:00;ITA;Basilicata;2;0;2;68;70;0;404;28;502
24/08/2020 17:00;ITA;Calabria;13;1;14;153;167;2;1136;97;1400
24/08/2020 17:00;ITA;Campania;72;2;74;967;1041;116;4356;441;5838
24/08/2020 17:00;ITA;Emilia-Romagna;82;8;90;2049;2139;116;24434;4458;31031
24/08/2020 17:00;ITA;Friuli Venezia Giulia;11;2;13;278;291;2;3003;348;3642
24/08/2020 17:00;ITA;Lazio;299;6;305;1846;2151;146;7067;875;10093
24/08/2020 17:00;ITA;Liguria;22;0;22;379;401;26;8699;1571;10671
24/08/2020 17:00;ITA;Lombardia;153;15;168;5696;5864;110;75705;16857;98426
24/08/2020 17:00;ITA;Marche;13;0;13;230;243;3;5883;987;7113
24/08/2020 17:00;ITA;Molise;2;0;2;54;56;0;432;23;511
24/08/2020 17:00;ITA;Piemonte;83;5;88;1007;1095;40;27145;4143;32383
24/08/2020 17:00;ITA;Puglia;81;4;85;420;505;45;4010;555;5070
24/08/2020 17:00;ITA;Sardegna;18;0;18;411;429;91;1262;134;1825
24/08/2020 17:00;ITA;Sicilia;54;9;63;884;947;65;2834;286;4067
24/08/2020 17:00;ITA;Toscana;39;5;44;971;1015;44;9065;1139;11219
24/08/2020 17:00;ITA;Umbria;12;1;13;157;170;11;1400;80;1650
24/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;0;1064;146;1221
24/08/2020 17:00;ITA;Veneto;43;4;47;2001;2048;116;17919;2104;22071
24/08/2020 17:00;ITA;Trentino Alto Adige;11;2;13;203;216;16;7000;697;7913
25/08/2020 17:00;ITA;Abruzzo;33;1;34;308;342;10;2848;472;3662
25/08/2020 17:00;ITA;Basilicata;2;0;2;71;73;3;404;28;505
25/08/2020 17:00;ITA;Calabria;14;1;15;155;170;8;1141;97;1408
25/08/2020 17:00;ITA;Campania;76;3;79;1085;1164;138;4370;442;5976
25/08/2020 17:00;ITA;Emilia-Romagna;90;5;95;2094;2189;65;24447;4458;31094
25/08/2020 17:00;ITA;Friuli Venezia Giulia;13;2;15;283;298;9;3005;348;3651
25/08/2020 17:00;ITA;Lazio;281;6;287;1997;2284;143;7077;875;10236
25/08/2020 17:00;ITA;Liguria;24;0;24;389;413;12;8699;1571;10683
25/08/2020 17:00;ITA;Lombardia;158;15;173;5614;5787;119;75901;16857;98545
25/08/2020 17:00;ITA;Marche;14;0;14;234;248;11;5889;987;7124
25/08/2020 17:00;ITA;Molise;2;0;2;54;56;0;432;23;511
25/08/2020 17:00;ITA;Piemonte;79;6;85;1057;1142;57;27155;4143;32440
25/08/2020 17:00;ITA;Puglia;88;4;92;456;548;49;4016;555;5119
25/08/2020 17:00;ITA;Sardegna;19;0;19;444;463;34;1262;134;1859
25/08/2020 17:00;ITA;Sicilia;53;10;63;884;947;24;2858;286;4091
25/08/2020 17:00;ITA;Toscana;41;5;46;993;1039;34;9075;1139;11253
25/08/2020 17:00;ITA;Umbria;12;1;13;182;195;29;1404;80;1679
25/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;12;13;2;1064;146;1223
25/08/2020 17:00;ITA;Veneto;46;5;51;2068;2119;119;17964;2107;22190
25/08/2020 17:00;ITA;Trentino Alto Adige;12;2;14;210;224;12;7004;697;7925
26/08/2020 17:00;ITA;Abruzzo;34;1;35;331;366;26;2849;472;3687
26/08/2020 17:00;ITA;Basilicata;2;0;2;72;74;3;406;28;508
26/08/2020 17:00;ITA;Calabria;14;0;14;159;173;8;1146;97;1416
26/08/2020 17:00;ITA;Campania;75;3;78;1217;1295;135;4373;443;6111
26/08/2020 17:00;ITA;Emilia-Romagna;92;6;98;2203;2301;120;24455;4458;31214
