Date;Country;RegionName;HospitalizedPatients;IntensiveCarePatients;TotalHospitalizedPatients;HomeConfinement;CurrentPositiveCases;NewPositiveCases;Recovered;Deaths;TotalPositiveCases;Ripartizioni geografiche;;;;;
15/08/2020 17:00;ITA;Friuli Venezia Giulia;2;3;5;184;189;15;2962;348;3499;Nord-est;;;;;
15/08/2020 17:00;ITA;Lazio;193;9;202;1016;1218;58;6971;870;9059;Centro;;;;;
15/08/2020 17:00;ITA;Liguria;17;3;20;253;273;33;8604;1569;10446;Nord-ovest;;;;;
15/08/2020 17:00;ITA;Lombardia;149;12;161;5196;5357;94;75125;16837;97319;Nord-ovest;;;;;
15/08/2020 17:00;ITA;Marche;13;1;14;180;194;11;5849;987;7030;Centro;;;;;
15/08/2020 17:00;ITA;Molise;0;0;0;35;35;2;429;23;487;Sud;;;;;
15/08/2020 17:00;ITA;Trentino Alto Adige;7;1;8;118;126;9;2375;292;2793;Nord-est;;;;;
15/08/2020 17:00;ITA;Trentino Alto Adige;1;1;2;58;60;0;4538;405;5003;Nord-est;;;;;
15/08/2020 17:00;ITA;Piemonte;81;3;84;796;880;47;27025;4139;32044;Nord-ovest;;;;;
15/08/2020 17:00;ITA;Puglia;46;1;47;261;308;22;3981;554;4843;Sud;;;;;
15/08/2020 17:00;ITA;Sardegna;8;0;8;93;101;5;1254;134;1489;Isole;;;;;
15/08/2020 17:00;ITA;Sicilia;47;5;52;625;677;46;2766;284;3727;Isole;;;;;
15/08/2020 17:00;ITA;Toscana;9;4;13;620;633;38;9028;1138;10799;Centro;;;;;
15/08/2020 17:00;ITA;Umbria;9;1;10;70;80;13;1385;80;1545;Centro;;;;;
15/08/2020 17:00;ITA;Valle d'Aosta;2;0;2;9;11;0;1060;146;1217;Nord-ovest;;;;;
15/08/2020 17:00;ITA;Veneto;38;4;42;1518;1560;120;17476;2096;21132;Nord-est;;;;;
16/08/2020 17:00;ITA;Abruzzo;25;1;26;228;254;2;2834;472;3560;Sud;;;;;
16/08/2020 17:00;ITA;Basilicata;0;0;0;65;65;0;392;28;485;Sud;;;;;
16/08/2020 17:00;ITA;Calabria;9;1;10;136;146;3;1105;97;1348;Sud;;;;;
16/08/2020 17:00;ITA;Campania;43;1;44;489;533;46;4305;440;5278;Sud;;;;;
16/08/2020 17:00;ITA;Emilia-Romagna;74;4;78;1727;1805;51;24178;4453;30436;Nord-est;;;;;
16/08/2020 17:00;ITA;Friuli Venezia Giulia;3;3;6;190;196;8;2963;348;3507;Nord-est;;;;;
16/08/2020 17:00;ITA;Lazio;204;9;213;1071;1284;68;6973;870;9127;Centro;;;;;
16/08/2020 17:00;ITA;Liguria;19;3;22;263;285;12;8604;1569;10458;Nord-ovest;;;;;
16/08/2020 17:00;ITA;Lombardia;147;13;160;5217;5377;61;75163;16840;97380;Nord-ovest;;;;;
16/08/2020 17:00;ITA;Marche;12;1;13;181;194;5;5854;987;7035;Centro;;;;;
16/08/2020 17:00;ITA;Molise;0;0;0;35;35;0;429;23;487;Sud;;;;;
16/08/2020 17:00;ITA;Trentino Alto Adige;7;1;8;121;129;9;2381;292;2802;Nord-est;;;;;
16/08/2020 17:00;ITA;Trentino Alto Adige;1;1;2;57;59;0;4539;405;5003;Nord-est;;;;;
16/08/2020 17:00;ITA;Piemonte;80;3;83;782;865;40;27080;4139;32084;Nord-ovest;;;;;
16/08/2020 17:00;ITA;Puglia;47;1;48;275;323;15;3981;554;4858;Sud;;;;;
16/08/2020 17:00;ITA;Sardegna;8;0;8;97;105;5;1254;134;1493;Isole;;;;;
16/08/2020 17:00;ITA;Sicilia;51;5;56;656;712;39;2769;285;3766;Isole;;;;;
16/08/2020 17:00;ITA;Toscana;10;4;14;653;667;34;9028;1138;10833;Centro;;;;;
16/08/2020 17:00;ITA;Umbria;10;1;11;72;83;3;1385;80;1548;Centro;;;;;
16/08/2020 17:00;ITA;Valle d'Aosta;2;0;2;7;9;0;1062;146;1217;Nord-ovest;;;;;
16/08/2020 17:00;ITA;Veneto;35;4;39;1568;1607;78;17507;2096;21210;Nord-est;;;;;
17/08/2020 17:00;ITA;Abruzzo;27;1;28;227;255;5;2838;472;3565;Sud;;;;;
17/08/2020 17:00;ITA;Basilicata;0;0;0;65;65;0;392;28;485;Sud;;;;;
17/08/2020 17:00;ITA;Calabria;8;1;9;140;149;4;1106;97;1352;Sud;;;;;
17/08/2020 17:00;ITA;Campania;47;1;48;519;567;34;4305;440;5312;Sud;;;;;
17/08/2020 17:00;ITA;Emilia-Romagna;74;4;78;1736;1814;41;24210;4453;30477;Nord-est;;;;;
17/08/2020 17:00;ITA;Friuli Venezia Giulia;6;3;9;192;201;5;2963;348;3512;Nord-est;;;;;
17/08/2020 17:00;ITA;Lazio;212;9;221;1108;1329;51;6979;870;9178;Centro;;;;;
17/08/2020 17:00;ITA;Liguria;22;3;25;270;295;16;8610;1569;10474;Nord-ovest;;;;;
17/08/2020 17:00;ITA;Lombardia;147;14;161;5174;5335;43;75248;16840;97423;Nord-ovest;;;;;
17/08/2020 17:00;ITA;Marche;12;1;13;182;195;8;5861;987;7043;Centro;;;;;
17/08/2020 17:00;ITA;Molise;0;0;0;35;35;0;429;23;487;Sud;;;;;
17/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;118;127;2;2385;292;2804;Nord-est;;;;;
17/08/2020 17:00;ITA;Trentino Alto Adige;1;1;2;57;59;1;4540;405;5004;Nord-est;;;;;
17/08/2020 17:00;ITA;Piemonte;75;2;77;797;874;16;27086;4140;32100;Nord-ovest;;;;;
17/08/2020 17:00;ITA;Puglia;49;2;51;274;325;4;3982;555;4862;Sud;;;;;
17/08/2020 17:00;ITA;Sardegna;9;0;9;101;110;7;1256;134;1500;Isole;;;;;
17/08/2020 17:00;ITA;Sicilia;54;6;60;658;718;14;2776;286;3780;Isole;;;;;
17/08/2020 17:00;ITA;Toscana;11;4;15;672;687;21;9028;1139;10854;Centro;;;;;
17/08/2020 17:00;ITA;Umbria;10;1;11;74;85;1;1384;80;1549;Centro;;;;;
17/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;7;8;1;1064;146;1218;Nord-ovest;;;;;
17/08/2020 17:00;ITA;Veneto;37;4;41;1593;1634;46;17526;2096;21256;Nord-est;;;;;
18/08/2020 17:00;ITA;Abruzzo;27;1;28;230;258;5;2840;472;3570;Sud;;;;;
18/08/2020 17:00;ITA;Basilicata;0;0;0;70;70;8;393;28;491;Sud;;;;;
18/08/2020 17:00;ITA;Calabria;10;1;11;143;154;5;1106;97;1357;Sud;;;;;
18/08/2020 17:00;ITA;Campania;49;2;51;545;596;35;4311;440;5347;Sud;;;;;
18/08/2020 17:00;ITA;Emilia-Romagna;72;4;76;1713;1789;21;24255;4454;30498;Nord-est;;;;;
18/08/2020 17:00;ITA;Friuli Venezia Giulia;5;3;8;196;204;10;2970;348;3522;Nord-est;;;;;
18/08/2020 17:00;ITA;Lazio;218;6;224;1135;1359;43;6991;871;9221;Centro;;;;;
18/08/2020 17:00;ITA;Liguria;25;1;26;296;322;27;8610;1569;10501;Nord-ovest;;;;;
18/08/2020 17:00;ITA;Lombardia;150;14;164;5150;5314;50;75319;16840;97473;Nord-ovest;;;;;
18/08/2020 17:00;ITA;Marche;13;1;14;191;205;15;5866;987;7058;Centro;;;;;
18/08/2020 17:00;ITA;Molise;0;0;0;44;44;9;429;23;496;Sud;;;;;
18/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;118;127;0;2385;292;2804;Nord-est;;;;;
18/08/2020 17:00;ITA;Trentino Alto Adige;2;1;3;56;59;2;4542;405;5006;Nord-est;;;;;
18/08/2020 17:00;ITA;Piemonte;80;3;83;814;897;27;27089;4141;32127;Nord-ovest;;;;;
18/08/2020 17:00;ITA;Puglia;53;3;56;284;340;20;3987;555;4882;Sud;;;;;
18/08/2020 17:00;ITA;Sardegna;9;0;9;113;122;12;1256;134;1512;Isole;;;;;
18/08/2020 17:00;ITA;Sicilia;54;6;60;662;722;13;2785;286;3793;Isole;;;;;
18/08/2020 17:00;ITA;Toscana;16;4;20;698;718;31;9028;1139;10885;Centro;;;;;
18/08/2020 17:00;ITA;Umbria;9;1;10;83;93;10;1386;80;1559;Centro;;;;;
18/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;7;8;0;1064;146;1218;Nord-ovest;;;;;
18/08/2020 17:00;ITA;Veneto;42;6;48;1640;1688;60;17530;2098;21316;Nord-est;;;;;
19/08/2020 17:00;ITA;Abruzzo;25;2;27;238;265;7;2840;472;3577;Sud;;;;;
19/08/2020 17:00;ITA;Basilicata;0;0;0;71;71;1;393;28;492;Sud;;;;;
19/08/2020 17:00;ITA;Calabria;10;1;11;139;150;10;1120;97;1367;Sud;;;;;
19/08/2020 17:00;ITA;Campania;51;2;53;565;618;56;4345;440;5403;Sud;;;;;
19/08/2020 17:00;ITA;Emilia-Romagna;81;7;88;1707;1795;76;24324;4455;30574;Nord-est;;;;;
19/08/2020 17:00;ITA;Friuli Venezia Giulia;7;3;10;200;210;11;2975;348;3533;Nord-est;;;;;
19/08/2020 17:00;ITA;Lazio;229;6;235;1194;1429;75;6996;871;9296;Centro;;;;;
19/08/2020 17:00;ITA;Liguria;23;1;24;319;343;30;8619;1569;10531;Nord-ovest;;;;;
19/08/2020 17:00;ITA;Lombardia;151;14;165;5157;5322;91;75398;16844;97564;Nord-ovest;;;;;
19/08/2020 17:00;ITA;Marche;13;1;14;193;207;7;5871;987;7065;Centro;;;;;
19/08/2020 17:00;ITA;Molise;0;0;0;51;51;7;429;23;503;Sud;;;;;
19/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;113;122;7;2397;292;2811;Nord-est;;;;;
19/08/2020 17:00;ITA;Trentino Alto Adige;2;1;3;41;44;2;4559;405;5008;Nord-est;;;;;
19/08/2020 17:00;ITA;Piemonte;81;3;84;847;931;42;27096;4142;32169;Nord-ovest;;;;;
19/08/2020 17:00;ITA;Puglia;52;3;55;315;370;33;3990;555;4915;Sud;;;;;
19/08/2020 17:00;ITA;Sardegna;11;0;11;143;154;37;1261;134;1549;Isole;;;;;
19/08/2020 17:00;ITA;Sicilia;53;8;61;705;766;45;2786;286;3838;Isole;;;;;
19/08/2020 17:00;ITA;Toscana;20;5;25;721;746;40;9040;1139;10925;Centro;;;;;
19/08/2020 17:00;ITA;Umbria;9;2;11;84;95;4;1388;80;1563;Centro;;;;;
19/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;9;10;2;1064;146;1220;Nord-ovest;;;;;
19/08/2020 17:00;ITA;Veneto;39;6;45;1616;1661;59;17615;2099;21375;Nord-est;;;;;
20/08/2020 17:00;ITA;Abruzzo;27;1;28;240;268;4;2841;472;3581;Sud;;;;;
20/08/2020 17:00;ITA;Basilicata;0;0;0;73;73;2;393;28;494;Sud;;;;;
20/08/2020 17:00;ITA;Calabria;11;1;12;139;151;10;1129;97;1377;Sud;;;;;
20/08/2020 17:00;ITA;Campania;56;2;58;613;671;53;4345;440;5456;Sud;;;;;
20/08/2020 17:00;ITA;Emilia-Romagna;77;8;85;1731;1816;52;24355;4455;30626;Nord-est;;;;;
20/08/2020 17:00;ITA;Friuli Venezia Giulia;9;3;12;210;222;14;2977;348;3547;Nord-est;;;;;
20/08/2020 17:00;ITA;Lazio;238;6;244;1296;1540;115;6999;872;9411;Centro;;;;;
20/08/2020 17:00;ITA;Liguria;21;1;22;333;355;31;8636;1571;10562;Nord-ovest;;;;;
20/08/2020 17:00;ITA;Lombardia;155;16;171;5252;5423;154;75449;16846;97718;Nord-ovest;;;;;
20/08/2020 17:00;ITA;Marche;14;1;15;202;217;13;5874;987;7078;Centro;;;;;
20/08/2020 17:00;ITA;Molise;1;0;1;54;55;4;429;23;507;Sud;;;;;
20/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;130;139;21;2401;292;2832;Nord-est;;;;;
20/08/2020 17:00;ITA;Trentino Alto Adige;2;1;3;41;44;4;4563;405;5012;Nord-est;;;;;
20/08/2020 17:00;ITA;Piemonte;83;3;86;891;977;52;27102;4142;32221;Nord-ovest;;;;;
20/08/2020 17:00;ITA;Puglia;58;3;61;328;389;20;3991;555;4935;Sud;;;;;
20/08/2020 17:00;ITA;Sardegna;12;0;12;159;171;23;1262;134;1567;Isole;;;;;
20/08/2020 17:00;ITA;Sicilia;41;8;49;741;790;37;2799;286;3875;Isole;;;;;
20/08/2020 17:00;ITA;Toscana;24;5;29;772;801;59;9044;1139;10984;Centro;;;;;
20/08/2020 17:00;ITA;Umbria;10;1;11;101;112;17;1388;80;1580;Centro;;;;;
20/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;1;1064;146;1221;Nord-ovest;;;;;
20/08/2020 17:00;ITA;Veneto;35;7;42;1747;1789;159;17645;2100;21534;Nord-est;;;;;
21/08/2020 17:00;ITA;Abruzzo;30;1;31;258;289;23;2843;472;3604;Sud;;;;;
21/08/2020 17:00;ITA;Basilicata;0;0;0;63;63;0;403;28;494;Sud;;;;;
21/08/2020 17:00;ITA;Calabria;11;1;12;141;153;2;1129;97;1379;Sud;;;;;
21/08/2020 17:00;ITA;Campania;66;2;68;667;735;67;4348;440;5523;Sud;;;;;
21/08/2020 17:00;ITA;Emilia-Romagna;77;8;85;1776;1861;82;24392;4455;30708;Nord-est;;;;;
21/08/2020 17:00;ITA;Friuli Venezia Giulia;9;2;11;232;243;36;2992;348;3583;Nord-est;;;;;
21/08/2020 17:00;ITA;Lazio;248;6;254;1412;1666;137;7009;873;9548;Centro;;;;;
21/08/2020 17:00;ITA;Liguria;19;1;20;345;365;21;8647;1571;10583;Nord-ovest;;;;;
21/08/2020 17:00;ITA;Lombardia;149;17;166;5328;5494;174;75546;16852;97892;Nord-ovest;;;;;
21/08/2020 17:00;ITA;Marche;13;1;14;218;232;17;5876;987;7095;Centro;;;;;
21/08/2020 17:00;ITA;Molise;1;0;1;55;56;2;430;23;509;Sud;;;;;
21/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;132;141;5;2404;292;2837;Nord-est;;;;;
21/08/2020 17:00;ITA;Trentino Alto Adige;3;1;4;37;41;4;4570;405;5016;Nord-est;;;;;
21/08/2020 17:00;ITA;Piemonte;85;4;89;912;1001;39;27117;4142;32260;Nord-ovest;;;;;
21/08/2020 17:00;ITA;Puglia;61;4;65;354;419;35;3996;555;4970;Sud;;;;;
21/08/2020 17:00;ITA;Sardegna;13;0;13;200;213;42;1262;134;1609;Isole;;;;;
21/08/2020 17:00;ITA;Sicilia;45;8;53;775;828;44;2805;286;3919;Isole;;;;;
21/08/2020 17:00;ITA;Toscana;28;5;33;845;878;79;9046;1139;11063;Centro;;;;;
21/08/2020 17:00;ITA;Umbria;10;1;11;113;124;22;1398;80;1602;Centro;;;;;
21/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;0;1064;146;1221;Nord-ovest;;;;;
21/08/2020 17:00;ITA;Veneto;42;6;48;1817;1865;116;17683;2102;21650;Nord-est;;;;;
22/08/2020 17:00;ITA;Abruzzo;32;1;33;280;313;24;2843;472;3628;Sud;;;;;
22/08/2020 17:00;ITA;Basilicata;0;0;0;66;66;3;403;28;497;Sud;;;;;
22/08/2020 17:00;ITA;Calabria;11;1;12;146;158;11;1135;97;1390;Sud;;;;;
22/08/2020 17:00;ITA;Campania;55;1;56;736;792;61;4352;440;5584;Sud;;;;;
22/08/2020 17:00;ITA;Emilia-Romagna;75;8;83;1842;1925;80;24408;4455;30788;Nord-est;;;;;
22/08/2020 17:00;ITA;Friuli Venezia Giulia;9;2;11;261;272;33;2996;348;3616;Nord-est;;;;;
22/08/2020 17:00;ITA;Lazio;265;6;271;1599;1870;215;7020;873;9763;Centro;;;;;
22/08/2020 17:00;ITA;Liguria;18;1;19;356;375;34;8671;1571;10617;Nord-ovest;;;;;
22/08/2020 17:00;ITA;Lombardia;148;14;162;5414;5576;185;75649;16852;98077;Nord-ovest;;;;;
22/08/2020 17:00;ITA;Marche;11;1;12;230;242;10;5876;987;7105;Centro;;;;;
22/08/2020 17:00;ITA;Molise;1;0;1;56;57;1;430;23;510;Sud;;;;;
22/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;137;146;19;2418;292;2856;Nord-est;;;;;
22/08/2020 17:00;ITA;Trentino Alto Adige;3;1;4;36;40;9;4580;405;5025;Nord-est;;;;;
22/08/2020 17:00;ITA;Piemonte;80;4;84;947;1031;41;27127;4143;32301;Nord-ovest;;;;;
22/08/2020 17:00;ITA;Puglia;62;4;66;370;436;22;4001;555;4992;Sud;;;;;
22/08/2020 17:00;ITA;Sardegna;14;0;14;243;257;44;1262;134;1653;Isole;;;;;
22/08/2020 17:00;ITA;Sicilia;45;8;53;821;874;48;2807;286;3967;Isole;;;;;
22/08/2020 17:00;ITA;Toscana;30;6;36;892;928;53;9049;1139;11116;Centro;;;;;
22/08/2020 17:00;ITA;Umbria;12;1;13;129;142;18;1398;80;1620;Centro;;;;;
22/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;0;1064;146;1221;Nord-ovest;;;;;
22/08/2020 17:00;ITA;Veneto;44;4;48;1944;1992;160;17714;2104;21810;Nord-est;;;;;
23/08/2020 17:00;ITA;Abruzzo;31;1;32;300;332;21;2844;472;3648;Sud;;;;;
23/08/2020 17:00;ITA;Basilicata;1;0;1;70;71;5;403;28;502;Sud;;;;;
23/08/2020 17:00;ITA;Calabria;11;1;12;154;166;8;1135;97;1398;Sud;;;;;
23/08/2020 17:00;ITA;Campania;61;2;63;862;925;138;4356;441;5722;Sud;;;;;
23/08/2020 17:00;ITA;Emilia-Romagna;77;8;85;1949;2034;127;24425;4456;30915;Nord-est;;;;;
23/08/2020 17:00;ITA;Friuli Venezia Giulia;10;2;12;279;291;24;3001;348;3640;Nord-est;;;;;
23/08/2020 17:00;ITA;Lazio;286;6;292;1735;2027;184;7046;874;9947;Centro;;;;;
23/08/2020 17:00;ITA;Liguria;18;1;19;379;398;28;8676;1571;10645;Nord-ovest;;;;;
23/08/2020 17:00;ITA;Lombardia;148;14;162;5620;5782;239;75678;16856;98316;Nord-ovest;;;;;
23/08/2020 17:00;ITA;Marche;12;1;13;232;245;5;5878;987;7110;Centro;;;;;
23/08/2020 17:00;ITA;Molise;1;0;1;57;58;1;430;23;511;Sud;;;;;
23/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;148;157;13;2420;292;2869;Nord-est;;;;;
23/08/2020 17:00;ITA;Trentino Alto Adige;3;1;4;39;43;3;4580;405;5028;Nord-est;;;;;
23/08/2020 17:00;ITA;Piemonte;78;5;83;978;1061;42;27139;4143;32343;Nord-ovest;;;;;
23/08/2020 17:00;ITA;Puglia;68;4;72;395;467;33;4003;555;5025;Sud;;;;;
23/08/2020 17:00;ITA;Sardegna;18;0;18;320;338;81;1262;134;1734;Isole;;;;;
23/08/2020 17:00;ITA;Sicilia;50;10;60;843;903;35;2813;286;4002;Isole;;;;;
23/08/2020 17:00;ITA;Toscana;35;7;42;938;980;59;9056;1139;11175;Centro;;;;;
23/08/2020 17:00;ITA;Umbria;11;1;12;148;160;19;1399;80;1639;Centro;;;;;
23/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;0;1064;146;1221;Nord-ovest;;;;;
23/08/2020 17:00;ITA;Veneto;43;4;47;1942;1989;145;17862;2104;21955;Nord-est;;;;;
24/08/2020 17:00;ITA;Abruzzo;34;1;35;301;336;4;2844;472;3652;Sud;;;;;
24/08/2020 17:00;ITA;Basilicata;2;0;2;68;70;0;404;28;502;Sud;;;;;
24/08/2020 17:00;ITA;Calabria;13;1;14;153;167;2;1136;97;1400;Sud;;;;;
24/08/2020 17:00;ITA;Campania;72;2;74;967;1041;116;4356;441;5838;Sud;;;;;
24/08/2020 17:00;ITA;Emilia-Romagna;82;8;90;2049;2139;116;24434;4458;31031;Nord-est;;;;;
24/08/2020 17:00;ITA;Friuli Venezia Giulia;11;2;13;278;291;2;3003;348;3642;Nord-est;;;;;
24/08/2020 17:00;ITA;Lazio;299;6;305;1846;2151;146;7067;875;10093;Centro;;;;;
24/08/2020 17:00;ITA;Liguria;22;0;22;379;401;26;8699;1571;10671;Nord-ovest;;;;;
24/08/2020 17:00;ITA;Lombardia;153;15;168;5696;5864;110;75705;16857;98426;Nord-ovest;;;;;
24/08/2020 17:00;ITA;Marche;13;0;13;230;243;3;5883;987;7113;Centro;;;;;
24/08/2020 17:00;ITA;Molise;2;0;2;54;56;0;432;23;511;Sud;;;;;
24/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;163;172;15;2420;292;2884;Nord-est;;;;;
24/08/2020 17:00;ITA;Trentino Alto Adige;3;1;4;40;44;1;4580;405;5029;Nord-est;;;;;
24/08/2020 17:00;ITA;Piemonte;83;5;88;1007;1095;40;27145;4143;32383;Nord-ovest;;;;;
24/08/2020 17:00;ITA;Puglia;81;4;85;420;505;45;4010;555;5070;Sud;;;;;
24/08/2020 17:00;ITA;Sardegna;18;0;18;411;429;91;1262;134;1825;Isole;;;;;
24/08/2020 17:00;ITA;Sicilia;54;9;63;884;947;65;2834;286;4067;Isole;;;;;
24/08/2020 17:00;ITA;Toscana;39;5;44;971;1015;44;9065;1139;11219;Centro;;;;;
24/08/2020 17:00;ITA;Umbria;12;1;13;157;170;11;1400;80;1650;Centro;;;;;
24/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;10;11;0;1064;146;1221;Nord-ovest;;;;;
24/08/2020 17:00;ITA;Veneto;43;4;47;2001;2048;116;17919;2104;22071;Nord-est;;;;;
25/08/2020 17:00;ITA;Abruzzo;33;1;34;308;342;10;2848;472;3662;Sud;;;;;
25/08/2020 17:00;ITA;Basilicata;2;0;2;71;73;3;404;28;505;Sud;;;;;
25/08/2020 17:00;ITA;Calabria;14;1;15;155;170;8;1141;97;1408;Sud;;;;;
25/08/2020 17:00;ITA;Campania;76;3;79;1085;1164;138;4370;442;5976;Sud;;;;;
25/08/2020 17:00;ITA;Emilia-Romagna;90;5;95;2094;2189;65;24447;4458;31094;Nord-est;;;;;
25/08/2020 17:00;ITA;Friuli Venezia Giulia;13;2;15;283;298;9;3005;348;3651;Nord-est;;;;;
25/08/2020 17:00;ITA;Lazio;281;6;287;1997;2284;143;7077;875;10236;Centro;;;;;
25/08/2020 17:00;ITA;Liguria;24;0;24;389;413;12;8699;1571;10683;Nord-ovest;;;;;
25/08/2020 17:00;ITA;Lombardia;158;15;173;5614;5787;119;75901;16857;98545;Nord-ovest;;;;;
25/08/2020 17:00;ITA;Marche;14;0;14;234;248;11;5889;987;7124;Centro;;;;;
25/08/2020 17:00;ITA;Molise;2;0;2;54;56;0;432;23;511;Sud;;;;;
25/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;168;177;9;2424;292;2893;Nord-est;;;;;
25/08/2020 17:00;ITA;Trentino Alto Adige;4;1;5;42;47;3;4580;405;5032;Nord-est;;;;;
25/08/2020 17:00;ITA;Piemonte;79;6;85;1057;1142;57;27155;4143;32440;Nord-ovest;;;;;
25/08/2020 17:00;ITA;Puglia;88;4;92;456;548;49;4016;555;5119;Sud;;;;;
25/08/2020 17:00;ITA;Sardegna;19;0;19;444;463;34;1262;134;1859;Isole;;;;;
25/08/2020 17:00;ITA;Sicilia;53;10;63;884;947;24;2858;286;4091;Isole;;;;;
25/08/2020 17:00;ITA;Toscana;41;5;46;993;1039;34;9075;1139;11253;Centro;;;;;
25/08/2020 17:00;ITA;Umbria;12;1;13;182;195;29;1404;80;1679;Centro;;;;;
25/08/2020 17:00;ITA;Valle d'Aosta;1;0;1;12;13;2;1064;146;1223;Nord-ovest;;;;;
25/08/2020 17:00;ITA;Veneto;46;5;51;2068;2119;119;17964;2107;22190;Nord-est;;;;;
26/08/2020 17:00;ITA;Abruzzo;34;1;35;331;366;26;2849;472;3687;Sud;;;;;
26/08/2020 17:00;ITA;Basilicata;2;0;2;72;74;3;406;28;508;Sud;;;;;
26/08/2020 17:00;ITA;Calabria;14;0;14;159;173;8;1146;97;1416;Sud;;;;;
26/08/2020 17:00;ITA;Campania;75;3;78;1217;1295;135;4373;443;6111;Sud;;;;;
26/08/2020 17:00;ITA;Emilia-Romagna;92;6;98;2203;2301;120;24455;4458;31214;Nord-est;;;;;
26/08/2020 17:00;ITA;Friuli Venezia Giulia;14;0;14;307;321;33;3015;348;3684;Nord-est;;;;;
26/08/2020 17:00;ITA;Lazio;263;6;269;2143;2412;162;7110;876;10398;Centro;;;;;
26/08/2020 17:00;ITA;Liguria;23;0;23;417;440;41;8713;1571;10724;Nord-ovest;;;;;
26/08/2020 17:00;ITA;Lombardia;158;17;175;5794;5969;269;75988;16857;98814;Nord-ovest;;;;;
26/08/2020 17:00;ITA;Marche;9;0;9;232;241;9;5905;987;7133;Centro;;;;;
26/08/2020 17:00;ITA;Molise;3;0;3;62;65;9;432;23;520;Sud;;;;;
26/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;169;178;5;2428;292;2898;Nord-est;;;;;
26/08/2020 17:00;ITA;Trentino Alto Adige;4;1;5;42;47;7;4587;405;5039;Nord-est;;;;;
26/08/2020 17:00;ITA;Piemonte;83;6;89;1119;1208;75;27163;4144;32515;Nord-ovest;;;;;
26/08/2020 17:00;ITA;Puglia;94;4;98;499;597;51;4018;555;5170;Sud;;;;;
26/08/2020 17:00;ITA;Sardegna;20;1;21;492;513;53;1265;134;1912;Isole;;;;;
26/08/2020 17:00;ITA;Sicilia;59;10;69;911;980;33;2858;286;4124;Isole;;;;;
26/08/2020 17:00;ITA;Toscana;43;6;49;1142;1191;161;9083;1140;11414;Centro;;;;;
26/08/2020 17:00;ITA;Umbria;11;1;12;200;212;20;1407;80;1699;Centro;;;;;
26/08/2020 17:00;ITA;Valle d'Aosta;0;0;0;12;12;0;1065;146;1223;Nord-ovest;;;;;
26/08/2020 17:00;ITA;Veneto;46;6;52;2106;2158;147;18063;2116;22337;Nord-est;;;;;
27/08/2020 17:00;ITA;Abruzzo;37;1;38;343;381;18;2852;472;3705;Sud;;;;;
27/08/2020 17:00;ITA;Basilicata;2;0;2;78;80;6;406;28;514;Sud;;;;;
27/08/2020 17:00;ITA;Calabria;14;0;14;165;179;6;1146;97;1422;Sud;;;;;
27/08/2020 17:00;ITA;Campania;108;4;112;1311;1423;130;4373;445;6241;Sud;;;;;
27/08/2020 17:00;ITA;Emilia-Romagna;93;8;101;2366;2467;171;24460;4458;31385;Nord-est;;;;;
27/08/2020 17:00;ITA;Friuli Venezia Giulia;13;0;13;322;335;25;3026;348;3709;Nord-est;;;;;
27/08/2020 17:00;ITA;Lazio;268;6;274;2281;2555;152;7118;877;10550;Centro;;;;;
27/08/2020 17:00;ITA;Liguria;26;0;26;432;458;37;8732;1571;10761;Nord-ovest;;;;;
27/08/2020 17:00;ITA;Lombardia;173;14;187;6038;6225;286;76018;16857;99100;Nord-ovest;;;;;
27/08/2020 17:00;ITA;Marche;8;0;8;275;283;61;5924;987;7194;Centro;;;;;
27/08/2020 17:00;ITA;Molise;3;0;3;63;66;1;432;23;521;Sud;;;;;
27/08/2020 17:00;ITA;Trentino Alto Adige;8;1;9;176;185;9;2430;292;2907;Nord-est;;;;;
27/08/2020 17:00;ITA;Trentino Alto Adige;4;1;5;56;61;15;4588;405;5054;Nord-est;;;;;
27/08/2020 17:00;ITA;Piemonte;78;6;84;1197;1281;88;27178;4144;32603;Nord-ovest;;;;;
27/08/2020 17:00;ITA;Puglia;97;3;100;537;637;47;4024;556;5217;Sud;;;;;
27/08/2020 17:00;ITA;Sardegna;24;2;26;542;568;57;1265;134;1967;Isole;;;;;
27/08/2020 17:00;ITA;Sicilia;62;10;72;947;1019;50;2869;286;4174;Isole;;;;;
